Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, NPB_ft_A_1.85.0, -1, 104.395385742187500000, 59.343505859375000000, 0.446289062500000000, 5.362487792968750000, 3828.73, 59.2, 330104
Rust, NPB_ft_A_1.85.0, -1, 105.536437988281250000, 60.190429687500000000, 0.484313964843750000, 5.360473632812500000, 3841.13, 61.5, 330104
Rust, NPB_ft_A_1.85.0, -1, 104.997619628906250000, 60.202270507812500000, 0.453979492187500000, 5.233093261718750000, 3811.84, 60.3, 330104
Rust, NPB_ft_A_1.85.0, -1, 105.487426757812500000, 60.005432128906250000, 0.476806640625000000, 5.390136718750000000, 3864.05, 61.5, 330104
Rust, NPB_ft_A_1.85.0, -1, 106.327514648437500000, 60.591247558593750000, 0.525573730468750000, 5.341186523437500000, 3884.15, 61.3, 330104
Rust, NPB_ft_A_1.85.0, -1, 104.579956054687500000, 59.584228515625000000, 0.596618652343750000, 5.374816894531250000, 3808.77, 61.2, 330104
Rust, NPB_ft_A_1.85.0, -1, 103.420471191406250000, 58.848510742187500000, 0.457946777343750000, 5.303833007812500000, 3784.16, 60.7, 330104
Rust, NPB_ft_A_1.85.0, -1, 106.235778808593750000, 60.505920410156250000, 0.494018554687500000, 5.325927734375000000, 3879.6, 61.2, 330104
Rust, NPB_ft_A_1.85.0, -1, 104.332458496093750000, 59.444763183593750000, 0.589172363281250000, 5.187988281250000000, 3797.87, 61.3, 330104
Rust, NPB_ft_A_1.85.0, -1, 107.913818359375000000, 61.400390625000000000, 0.492309570312500000, 5.499755859375000000, 3953.72, 61.0, 330104
Rust, NPB_ft_A_1.85.0, -1, 106.419250488281250000, 60.790039062500000000, 0.564819335937500000, 5.333618164062500000, 3865.68, 61.3, 330104
Rust, NPB_ft_A_1.85.0, -1, 105.274047851562500000, 59.700805664062500000, 0.533081054687500000, 5.313476562500000000, 3862.77, 61.7, 330104
Rust, NPB_ft_A_1.85.0, -1, 103.460021972656250000, 58.693664550781250000, 0.434204101562500000, 5.242431640625000000, 3800.64, 61.8, 330104
Rust, NPB_ft_A_1.85.0, -1, 109.499023437500000000, 63.427429199218750000, 0.503662109375000000, 5.445495605468750000, 3912.15, 61.8, 330104
Rust, NPB_ft_A_1.85.0, -1, 104.724914550781250000, 59.601562500000000000, 0.561462402343750000, 5.303955078125000000, 3817.14, 62.0, 330104
Rust, NPB_ft_A_1.85.0, -1, 105.755004882812500000, 60.466186523437500000, 0.435913085937500000, 5.350891113281250000, 3849.26, 61.0, 330104
Rust, NPB_ft_A_1.85.0, -1, 108.084350585937500000, 61.780639648437500000, 0.520935058593750000, 5.436767578125000000, 3926.25, 62.2, 330104
Rust, NPB_ft_A_1.85.0, -1, 104.927368164062500000, 60.302917480468750000, 0.524658203125000000, 5.291931152343750000, 3782.88, 62.0, 330104
Rust, NPB_ft_A_1.85.0, -1, 102.275207519531250000, 58.287109375000000000, 0.451477050781250000, 5.211730957031250000, 3725.94, 62.0, 330104
Rust, NPB_ft_A_1.85.0, -1, 105.324523925781250000, 60.444274902343750000, 0.516052246093750000, 5.333312988281250000, 3805.77, 61.3, 330104
